alert_id,party_name,party_type,party_dob,party_nationality,party_country,party_place_of_birth,party_passport,party_national_id,party_registration,party_imo,party_tail_number,party_wallet,entry_uid,label,fp_category
ALR-0000540,AHMED POLSTROYGOR,INDIVIDUAL,,,,,,,,,,,SDN-00043,0,weak
ALR-0000541,AVIATION LLC GROUP,ENTITY,,,,,,,,,,,SDN-00065,0,type
ALR-0000542,DANEXPORTKRE NATIONAL,ENTITY,,,,,,,,,,,SDN-00031,0,generic
ALR-0000543,LANDARTASH GULF,ENTITY,,,,,,,,,,,SDN-00071,0,generic
ALR-0000544,GORSKMOR EXPRESS,ENTITY,,,,,,,,,,,SDN-00096,0,generic
ALR-0000545,VOLTRANSKRE STAR,ENTITY,,,,,,,,,,,SDN-00110,0,generic
ALR-0000546,VARSKVOL LLC GROUP,ENTITY,,,,,,,,,,,SDN-00092,0,type
ALR-0000547,SHISKDRAV NATIONAL,ENTITY,,,,,,,,,,,SDN-00070,0,generic
ALR-0000548,RASHID FERPROMLAN,INDIVIDUAL,1992-04-23,,,,,,,,,,SDN-00015,1,
ALR-0000549,DANSKBUR STAR,ENTITY,,,,,,,,,,,SDN-00110,0,generic
ALR-0000550,POLIANRUS AVIATION,ENTITY,,,,,,,,,,,SDN-00096,0,generic
ALR-0000551,FERKOVDRAV ORIENT,ENTITY,,,,,,,,,,,SDN-00111,0,weak
ALR-0000552,RUSIANNOR STAR,ENTITY,,,,,,,,,,,SDN-00110,0,generic
ALR-0000553,SEVTECHFER INVESTMENT,ENTITY,,,,,,,,,,,SDN-00116,0,generic
ALR-0000554,DANGRADPOL NATIONAL,ENTITY,,,,,,,,,,,SDN-00070,0,generic
ALR-0000555,ABDUL QOMEXPORTNOR,INDIVIDUAL,1992-12-03,CA,,,,,,,,,SDN-00016,0,discriminator
ALR-0000556,VARSKVOL METALS,ENTITY,,,,,,,,,,,SDN-00010,0,generic
ALR-0000557,KRETECHFER CONSTRUCTION,ENTITY,,,,,,,,,,,SDN-00011,0,generic
ALR-0000558,DRAVINVESTNOR PEARL,ENTITY,,,VE,,,,,,,,SDN-00049,0,weak
ALR-0000559,GORNEFTZAR NATIONAL,ENTITY,,,,,,,,,,,SDN-00031,0,generic
ALR-0000560,KREOILGOR INVESTMENT,ENTITY,,,AU,,,,,,,,SDN-00041,0,discriminator
ALR-0000561,SHINEFTDAN NATIONAL,ENTITY,,,,,,,,,,,SDN-00031,0,generic
ALR-0000562,TENGRADSHI STAR,ENTITY,,,,,,,,,,,SDN-00110,0,generic
ALR-0000563,NORINVESTSEV ENERGY,ENTITY,,,,,,,,,,,SDN-00049,0,generic
ALR-0000564,ZARGRADTASH PEARL,ENTITY,,,,,,,,,,,SDN-00000,0,generic
ALR-0000565,VAROILZAR AVIATION,ENTITY,,,,,,,,,,,SDN-00096,0,generic
ALR-0000566,SHIBANKLAN PEARL,ENTITY,,,,,,,,,,,SDN-00000,0,generic
ALR-0000567,BURTRANSRUS SHIPPING,ENTITY,,,,,,,,,,,SDN-00051,0,generic
ALR-0000568,GORTECHSEV SHIPPING,ENTITY,,,,,,,,,,,SDN-00051,0,generic
ALR-0000569,HASSAN VOLSKVOL,INDIVIDUAL,1955-11-15,NL,,,,,,,,,SDN-00023,0,discriminator
ALR-0000570,VARSKVOL LLC GROUP,ENTITY,,,,,,,,,,,SDN-00092,0,type
ALR-0000571,BURSKQOM GINURAL,ENTITY,,,,,,,,,,,SDN-00006,1,
ALR-0000572,ZARMASHLAN GLOBAL,ENTITY,,,,,,,,,,,SDN-00032,0,generic
ALR-0000573,AVIATION LLC GROUP,ENTITY,,,,,,,,,,,SDN-00092,0,type
ALR-0000574,TASHOVADRAV CONSTRUCTION,ENTITY,,,,,,,,,,,SDN-00011,0,generic
ALR-0000575,DRAVTRANSZAR UNITED,ENTITY,,,,,,,,,,,SDN-00041,0,generic
ALR-0000576,WALLET TRADING,ENTITY,,,,,,,,,,,SDN-00069,0,type
ALR-0000577,KREGRADLAN NATIONAL,ENTITY,,,,,,,,,,,SDN-00088,0,generic
ALR-0000578,VARIANNOR GENERAL,ENTITY,,,,,,,,,,,SDN-00119,0,weak
ALR-0000579,ABDUL ZARIANSEV,INDIVIDUAL,,,,,,,,,,,SDN-00066,0,weak
ALR-0000580,LANZINQOM CONSTRUCTION,ENTITY,,,,,,,,,,,SDN-00006,0,generic
ALR-0000581,DANZINRUS WESTERN,ENTITY,,,,,,,,,,,SDN-00053,0,generic
ALR-0000582,FATIMA POLBANKBUR,INDIVIDUAL,1970-04-22,,,,,,,,,,SDN-00005,1,
ALR-0000583,KALIANQOM GLOBAL,ENTITY,,,,,,,,,,,SDN-00032,0,generic
ALR-0000584,VOLOVAKAL WESTERN,ENTITY,,,,,,,,,,,SDN-00060,0,generic
ALR-0000585,AVIATION TRADING,ENTITY,,,,,,,,,,,SDN-00029,0,type
ALR-0000586,KALINVESTLAN INVESTMENT,ENTITY,,,,,,,,,,,SDN-00116,0,generic
ALR-0000587,DRAVOVAVAR NATIONAL,ENTITY,,,,,,,,,,,SDN-00031,0,generic
ALR-0000588,DANNEFTSHI STAR,ENTITY,,,,,,,,,,,SDN-00096,0,generic
ALR-0000589,SHINEFTNOR PETROLEUM,ENTITY,,,,,,,,,,,SDN-00112,0,generic
ALR-0000590,PEARL LLC GROUP,ENTITY,,,,,,,,,,,SDN-00101,0,type
ALR-0000591,RASHID VAROILRUS,INDIVIDUAL,1950-08-03,,,,,,,,,,SDN-00081,1,
ALR-0000592,BURMASHGOR AVIATION,ENTITY,,,NL,,,,,,,,SDN-00079,0,discriminator
ALR-0000593,PEARL TRADING,ENTITY,,,,,,,,,,,SDN-00101,0,type
ALR-0000594,TASHOILMOR FINANCE,ENTITY,,,,,,,,,,,SDN-00104,0,generic
ALR-0000595,NOROVATASH UNITED,ENTITY,,,,,,,,,,,SDN-00100,0,generic
ALR-0000596,KREOVADAN STAR,ENTITY,,,,,,,,,,,SDN-00096,0,generic
ALR-0000597,DRAVOVAKAL EXPRESS,ENTITY,,,,,,,,,,,SDN-00111,0,generic
ALR-0000598,VARIANPOL INVESTMENT,ENTITY,,,,,,,,,,,SDN-00046,0,generic
ALR-0000599,PRIDE PARTNERS,ENTITY,,,,,,,,,,,SDN-00082,0,type
ALR-0000600,VOLIANSEV UNITED,ENTITY,,,,,,,,,,,SDN-00100,0,generic
ALR-0000601,WEI TENNEFTPOL,INDIVIDUAL,,,,,,,,,,,SDN-00012,0,weak
ALR-0000602,DANNEFTSHI SHIPPING,ENTITY,,,,,,,,,,,SDN-00051,0,generic
ALR-0000603,OCEAN PARTNERS,ENTITY,,,,,,,,,,,SDN-00105,0,type
ALR-0000604,BURNEFTSHI CONSTRUCTION,ENTITY,,,,,,,,,,,SDN-00025,0,generic
ALR-0000605,FERINVESTKAL TEXTILE,ENTITY,,,,,,,,,,,SDN-00102,0,generic
ALR-0000606,KALZINKAL LOGISTICS,ENTITY,,,,,,,,,,,SDN-00108,0,weak
ALR-0000607,KALZINKAL PARTNERS,ENTITY,,,,,,,,,,,SDN-00108,0,type
ALR-0000608,DRAVBANKPOL FINANCE,ENTITY,,,,,,,,,,,SDN-00104,0,generic
ALR-0000609,SEVKOVGOR AVIATION,ENTITY,,,,,,,,,,,SDN-00004,0,generic
ALR-0000610,QOMSTROYMOR AVIATION,ENTITY,,,,,,,,,,,SDN-00057,0,generic
ALR-0000611,QOMIANPOL WESTERN,ENTITY,,,,,,,,,,,SDN-00105,0,weak
ALR-0000612,VOLINVESTKAL CONSTRUCTION,ENTITY,,,,,,,,,,,SDN-00025,0,generic
ALR-0000613,QOMEXPORTDRAV EXPRESS,ENTITY,,,,,,,,,,,SDN-00111,0,generic
ALR-0000614,NORGAZVAR INVESTMENT,ENTITY,,,,,,,,,,,SDN-00046,0,generic
ALR-0000615,TENOVAMOR PACIFIC,ENTITY,,,FR,,,,,,,,SDN-00089,0,discriminator
ALR-0000616,LANOILQOM TRADING,ENTITY,,,,,,,,,,,SDN-00069,0,type
ALR-0000617,TENZINQOM PETROLEUM,ENTITY,,,,,,,,,,,SDN-00080,0,generic
ALR-0000618,GOROVAMOR UNITED,ENTITY,,,,,,,,,,,SDN-00006,0,generic
ALR-0000619,VOLTRANSPOL GLOBAL,ENTITY,,,,,,,,,,,SDN-00032,0,generic
ALR-0000620,TASHDARMOR CONSTRUCTION,ENTITY,,,,,,,,,,,SDN-00078,0,generic
ALR-0000621,PEARL LLC GROUP,ENTITY,,,,,,,,,,,SDN-00101,0,type
ALR-0000622,TASHMASHSHI NATIONAL,ENTITY,,,,,,,,,,,SDN-00031,0,generic
ALR-0000623,SHIGRADQOM UNITED,ENTITY,,,,,,,,,,,SDN-00041,0,generic
ALR-0000624,NORTECHPOL TRADING,ENTITY,,,,,,,,,,,SDN-00063,0,type
ALR-0000625,LANGAZKAL PETROLEUM,ENTITY,,,,,,,,,,,SDN-00067,0,generic
ALR-0000626,FERINVESTFER PETROLEUM,ENTITY,,,,,,,,,,,SDN-00067,0,generic
ALR-0000627,TASHTECHKRE CONSTRUCTION,ENTITY,,,,,,,,,,,SDN-00029,0,weak
ALR-0000628,WEI QOMIANNOR,INDIVIDUAL,1987-03-28,FR,,,,,,,,,SDN-00014,0,discriminator
ALR-0000629,SHITRANSPOL NATIONAL,ENTITY,,,,,,,,,,,SDN-00088,1,
ALR-0000630,LANSTROYSHI TEXTILE,ENTITY,,,,,,,,,,,SDN-00102,0,generic
ALR-0000631,ZARTRANSDAN GLOBAL,ENTITY,,,,,,,,,,,SDN-00032,0,generic
ALR-0000632,FERTECHVOL UNITED,ENTITY,,,,,,,,,,,SDN-00041,0,generic
ALR-0000633,DRAVBANKKRE GULF,ENTITY,,,,,,,,,,,SDN-00071,0,generic
ALR-0000634,DRAVINVESTNOR SHIPPING,ENTITY,,,AU,,,,,,,,SDN-00049,0,discriminator
ALR-0000635,VARSKNOR GULF,ENTITY,,,,,,,,,,,SDN-00058,0,generic
ALR-0000636,RUSMASHNOR TRADING,ENTITY,,,RU,,,,,,,,SDN-00071,0,weak
ALR-0000637,BURKOVKAL CONSTRUCTION,ENTITY,,,,,,,,,,,SDN-00078,0,generic
ALR-0000638,DRAVOVADRAV UNITED,ENTITY,,,,,,,,,,,SDN-00097,0,generic
ALR-0000639,PEARL TRADING,ENTITY,,,,,,,,,,,SDN-00009,0,type
ALR-0000640,ALI FEREXPORTBUR,INDIVIDUAL,1972-09-22,NL,,,,,,,,,SDN-00084,0,discriminator
ALR-0000641,QOMDARTEN ORIENT,ENTITY,,,,,,,,,,,SDN-00079,0,generic
ALR-0000642,TASHSTROYTASH TEXTILE,ENTITY,,,,,,,,,,,SDN-00102,0,generic
ALR-0000643,TASHPROMTASH UNITED,ENTITY,,,,,,,,,,,SDN-00100,0,generic
ALR-0000644,BURGAZTASH EASTERN,ENTITY,,,,,,,,,,,SDN-00030,0,generic
ALR-0000645,SHIEXPORTVAR UNITED,ENTITY,,,JP,,,,,,,,SDN-00052,0,discriminator
ALR-0000646,MARIA VAROILRUS,INDIVIDUAL,1960-02-05,DE,,,,,,,,,SDN-00081,0,discriminator
ALR-0000647,ZARIANQOM PACIFIC,ENTITY,,,,,,,,,,,SDN-00078,0,weak
ALR-0000648,ZARBANKNOR TEXTILE,ENTITY,,,,,,,,,,,SDN-00119,0,generic
ALR-0000649,DANOVAKAL GENERAL,ENTITY,,,SG,,,,,,,,SDN-00060,0,discriminator
ALR-0000650,QOMOVATEN UNITED,ENTITY,,,,,,,,,,,SDN-00041,0,generic
ALR-0000651,SERGEI BURINVESTSHI,INDIVIDUAL,,,RU,,,,,,,,SDN-00028,0,weak
ALR-0000652,LANIANSHI ENERGY,ENTITY,,,,,,,,,,,SDN-00110,0,weak
ALR-0000653,VOLTRANSMOR CONSTRUCTION,ENTITY,,,,,,,,,,,SDN-00078,0,generic
ALR-0000654,KALZINKAL PARTNERS,ENTITY,,,,,,,,,,,SDN-00108,0,type
ALR-0000655,QOMGRADSHI AVIATION,ENTITY,,,,,,,,,,,SDN-00004,0,generic
ALR-0000656,GOROVALAN GULF,ENTITY,,,,,,,,,,,SDN-00071,0,generic
ALR-0000657,VAROILQOM INVESTMENT,ENTITY,,,DE,,,,,,,,SDN-00099,0,discriminator
ALR-0000658,GORDARPOL ENERGY,ENTITY,,,,,,,,,,,SDN-00006,0,generic
ALR-0000659,DANSKTASH AVIATION,ENTITY,,,,,,,,,,,SDN-00036,0,generic
ALR-0000660,DANSTROYPOL INVESTMENT,ENTITY,,,,,,,,,,,SDN-00036,0,generic
ALR-0000661,KREIANKRE LOGISTICS,ENTITY,,,,,,,,,,,SDN-00033,0,generic
ALR-0000662,GORNEFTRUS GULF,ENTITY,,,,,,,,,,,SDN-00071,0,generic
ALR-0000663,DANDARBUR WESTERN,ENTITY,,,,,,,,,,,SDN-00060,0,generic
ALR-0000664,PRIDE LLC GROUP,ENTITY,,,,,,,,,,,SDN-00082,0,type
ALR-0000665,TENEXPORTDRAV GLOBAL,ENTITY,,,,,,,,,,,SDN-00036,0,weak
ALR-0000666,ZARINVESTVAR PEARL,ENTITY,,,,,,,,,,,SDN-00052,0,generic
ALR-0000667,LANMASHPOL PEARL,ENTITY,,,,,,,,,,,SDN-00096,0,generic
ALR-0000668,QOMSKDRAV PEARL,ENTITY,,,,,,,,,,,SDN-00000,0,generic
ALR-0000669,KALOVATASH INVESTMENT,ENTITY,,,,,,,,,,,SDN-00116,0,generic
ALR-0000670,ALI GORTRANSSHI,INDIVIDUAL,1951-02-14,DE,,,,,,,,,SDN-00038,0,discriminator
ALR-0000671,FERSKBUR NATIONAL,ENTITY,,,,,,,,,,,SDN-00118,0,generic
ALR-0000672,NOROILMOR AVIATION,ENTITY,,,,,,,,,,,SDN-00004,0,generic
ALR-0000673,TENTECHPOL TEXTILE,ENTITY,,,AU,,,,,,,,SDN-00097,0,discriminator
ALR-0000674,DRAVGAZGOR EASTERN,ENTITY,,,,,,,,,,,SDN-00030,0,generic
ALR-0000675,VOLZINDAN ORIENT,ENTITY,,,,,,,,,,,SDN-00114,0,generic
ALR-0000676,TENGAZDRAV STAR,ENTITY,,,,,,,,,,,SDN-00056,0,generic
ALR-0000677,VARMASHBUR EASTERN,ENTITY,,,,,,,,,,,SDN-00096,0,generic
ALR-0000678,ZARTECHQOM CAPITAL,ENTITY,,,,,,,,,,,SDN-00000,0,weak
ALR-0000679,PRIDE LLC GROUP,ENTITY,,,,,,,,,,,SDN-00035,0,type
ALR-0000680,LANKOVLAN ROAD,ENTITY,,,,,,,,,,,SDN-00115,0,generic
ALR-0000681,GORSKMOR AVIATION,ENTITY,,,,,,,,,,,SDN-00057,0,generic
ALR-0000682,DANKOVBUR CONSTRUCTION,ENTITY,,,,,,,,,,,SDN-00078,0,generic
ALR-0000683,VARMASHVOL TEXTILE,ENTITY,,,,,,,,,,,SDN-00119,0,generic
ALR-0000684,MORINVESTTEN TEXTILE,ENTITY,,,,,,,,,,,SDN-00102,0,generic
ALR-0000685,MORSKSHI TEXTILE,ENTITY,,,,,,,,,,,SDN-00119,0,generic
ALR-0000686,NORDARDRAV PETROLEUM,ENTITY,,,,,,,,,,,SDN-00067,0,generic
ALR-0000687,BURTRANSBUR TEXTILE,ENTITY,,,,,,,,,,,SDN-00102,0,generic
ALR-0000688,NORTECHPOL LLC GROUP,ENTITY,,,,,,,,,,,SDN-00063,0,type
ALR-0000689,KALINVESTSEV SHIPPING,ENTITY,,,,,,,,,,,SDN-00051,0,generic
ALR-0000690,VOLSTROYNOR NATIONAL,ENTITY,,,,,,,,,,,SDN-00070,0,generic
ALR-0000691,VAROILQOM TRADING,ENTITY,,,,,,,,,,,SDN-00099,0,type
ALR-0000692,SEVGAZTASH UNITED,ENTITY,,,,,,,,,,,SDN-00100,0,generic
ALR-0000693,SERGEI TASHTRANSLAN,INDIVIDUAL,,,,,,,,,,,SDN-00086,0,weak
ALR-0000694,VAROILQOM TRADING,ENTITY,,,,,,,,,,,SDN-00099,0,type
ALR-0000695,NORGAZPOL PETROLEUM,ENTITY,,,,,,,,,,,SDN-00112,0,generic
ALR-0000696,DRAVSKVAR PARTNERS,ENTITY,,,,,,,,,,,SDN-00062,0,type
ALR-0000697,MORSTROYLAN INVESTMENT,ENTITY,,,,,,,,,,,SDN-00046,0,generic
ALR-0000698,KRETECHTASH EASTERN,ENTITY,,,,,,,,,,,SDN-00085,0,generic
ALR-0000699,SHIGRADKRE ORIENT,ENTITY,,,,,,,,,,,SDN-00114,0,generic
ALR-0000700,TASHOILDAN WESTERN,ENTITY,,,,,,,,,,,SDN-00053,0,generic
ALR-0000701,SHIINVESTVOL WESTERN,ENTITY,,,,,,,,,,,SDN-00060,0,generic
ALR-0000702,BURSKQOM SHIPPING,ENTITY,,,US,,,,,,,,SDN-00006,0,discriminator
ALR-0000703,DANINVESTFER PETROLEUM,ENTITY,,,,,,,,,,,SDN-00112,0,generic
ALR-0000704,MORPROMBUR LLC GROUP,ENTITY,,,,,,,,,,,SDN-00101,0,type
ALR-0000705,KREINVESTSEV NATIONAL,ENTITY,,,,,,,,,,,SDN-00088,0,generic
ALR-0000706,FATIMA DANMASHQOM,INDIVIDUAL,,,,,,,,,,,SDN-00018,0,weak
ALR-0000707,POLMASHZAR GULF,ENTITY,,,,,,,,,,,SDN-00058,0,generic
ALR-0000708,BUROILKAL NATIONAL,ENTITY,,,,,,,,,,,SDN-00088,0,generic
ALR-0000709,MORSKNOR CONSTRUCTION,ENTITY,,,,,,,,,,,SDN-00025,0,generic
ALR-0000710,QOMEXPORTSHI ORIENT,ENTITY,,,,,,,,,,,SDN-00079,0,generic
ALR-0000711,LANPROMTEN WESTERN,ENTITY,,,,,,,,,,,SDN-00060,0,generic
ALR-0000712,NORMASHKRE NATIONAL,ENTITY,,,,,,,,,,,SDN-00118,0,generic
ALR-0000713,BUROILRUS EASTERN,ENTITY,,,,,,,,,,,SDN-00085,0,generic
ALR-0000714,RUSGAZVAR PETROLEUM,ENTITY,,,,,,,,,,,SDN-00112,0,generic
ALR-0000715,QOMIANPOL TRADING,ENTITY,,,,,,,,,,,SDN-00105,0,type
ALR-0000716,RUSINVESTLAN STAR,ENTITY,,,,,,,,,,,SDN-00056,0,generic
ALR-0000717,SEVPROMKAL STAR,ENTITY,,,,,,,,,,,SDN-00110,0,generic
ALR-0000718,RUSDARSEV UNITED,ENTITY,,,,,,,,,,,SDN-00097,0,generic
ALR-0000719,SHIBANKKRE CAPITAL,ENTITY,,,,,,,,,,,SDN-00006,0,generic
ALR-0000720,RUSGAZRUS EXPRESS,ENTITY,,,,,,,,,,,SDN-00111,0,generic
ALR-0000721,BURMASHTASH NATIONAL,ENTITY,,,,,,,,,,,SDN-00118,0,generic
ALR-0000722,QOMNEFTGOR EXPRESS,ENTITY,,,FR,,,,,,,,SDN-00046,0,discriminator
ALR-0000723,ZARIANZAR NATIONAL,ENTITY,,,,,,,,,,,SDN-00031,0,generic
ALR-0000724,TASHIANTASH PETROLEUM,ENTITY,,,,,,,,,,,SDN-00080,0,generic
ALR-0000725,PRIDE PACIFIC,ENTITY,,,DE,,,,,,,,SDN-00089,0,discriminator
ALR-0000726,RUSBANKQOM EASTERN,ENTITY,,,,,,,,,,,SDN-00085,0,generic
ALR-0000727,QOMGRADDRAV MARINE,ENTITY,,,,,,,,,,,SDN-00096,0,generic
ALR-0000728,VOLMASHKAL AVIATION,ENTITY,,,,,,,,,,,SDN-00004,0,generic
ALR-0000729,KREDARBUR MARINE,ENTITY,,,,,,,,,,,SDN-00010,0,weak
ALR-0000730,VAROILQOM INVESTMENT,ENTITY,,,,,,,,,,,SDN-00099,0,weak
ALR-0000731,VARIANSHI SHIPPING,ENTITY,,,,,,,,,,,SDN-00051,0,generic
ALR-0000732,JOSE SHINEFTLAN,INDIVIDUAL,1977-09-16,NL,,,,,,,,,SDN-00068,0,discriminator
ALR-0000733,SEVNEFTVOL STAR,ENTITY,,,,,,,,,,,SDN-00056,0,generic
ALR-0000734,VARNEFTDAN ORIENT,ENTITY,,,,,,,,,,,SDN-00006,0,generic
ALR-0000735,ZAROILVAR ORIENT,ENTITY,,,,,,,,,,,SDN-00114,0,generic
ALR-0000736,DRAVDARFER WESTERN,ENTITY,,,,,,,,,,,SDN-00053,0,generic
ALR-0000737,FERNEFTDAN EASTERN,ENTITY,,,,,,,,,,,SDN-00030,0,generic
ALR-0000738,QOMMASHBUR OCEAN,ENTITY,,,,,,,,,,,SDN-00036,0,generic
ALR-0000739,FERDARVAR GLOBAL,ENTITY,,,,,,,,,,,SDN-00032,0,generic
ALR-0000740,BURSTROYDAN EASTERN,ENTITY,,,,,,,,,,,SDN-00085,0,generic
ALR-0000741,VOLNEFTPOL EASTERN,ENTITY,,,,,,,,,,,SDN-00030,0,generic
ALR-0000742,QOMTRANSRUS TEXTILE,ENTITY,,,,,,,,,,,SDN-00102,0,generic
ALR-0000743,ZAROILPOL PETROLEUM,ENTITY,,,,,,,,,,,SDN-00080,0,generic
ALR-0000744,JOHN ZAROILSEV,INDIVIDUAL,,,,,,,,,,,SDN-00087,0,weak
ALR-0000745,DMITRI TENTECHNOR,INDIVIDUAL,,,RU,,,,,,,,SDN-00055,0,weak
ALR-0000746,RUSINVESTQOM EXPRESS,ENTITY,,,,,,,,,,,SDN-00111,0,generic
ALR-0000747,SHIKOVZAR NATIONAL,ENTITY,,,,,,,,,,,SDN-00036,0,generic
ALR-0000748,IVAN TENNEFTPOL,INDIVIDUAL,1964-09-25,,,,,,,,,,SDN-00012,1,
ALR-0000749,VARINVESTDRAV TRADING,ENTITY,,,,,,,,,,,SDN-00048,0,type
ALR-0000750,LANZINKRE PETROLEUM,ENTITY,,,,,,,,,,,SDN-00112,0,generic
ALR-0000751,DANNEFTKRE NATIONAL,ENTITY,,,,,,,,,,,SDN-00118,0,generic
ALR-0000752,POLTECHTEN METALS,ENTITY,,,,,,,,,,,SDN-00010,0,generic
ALR-0000753,VARINVESTDRAV LLC GROUP,ENTITY,,,,,,,,,,,SDN-00048,0,type
ALR-0000754,KALSKTASH GENERAL,ENTITY,,,,,,,,,,,SDN-00033,0,weak
ALR-0000755,ZARIANQOM GENERAL,ENTITY,,,,,,,,,,,SDN-00078,0,weak
ALR-0000756,LANZINPOL PETROLEUM,ENTITY,,,,,,,,,,,SDN-00080,0,generic
ALR-0000757,DRAVINVESTZAR STAR,ENTITY,,,,,,,,,,,SDN-00110,0,generic
ALR-0000758,RUSTECHTASH AVIATION,ENTITY,,,,,,,,,,,SDN-00004,0,generic
ALR-0000759,VARMASHTEN UNITED,ENTITY,,,,,,,,,,,SDN-00097,0,generic
ALR-0000760,NORINVESTSHI TRADING,ENTITY,,,,,,,,,,,SDN-00020,0,type
ALR-0000761,KRESKKAL INVESTMENT,ENTITY,,,,,,,,,,,SDN-00093,0,generic
ALR-0000762,NORBANKSHI ROAD,ENTITY,,,,,,,,,,,SDN-00115,0,generic
ALR-0000763,LANNEFTSHI STAR,ENTITY,,,,,,,,,,,SDN-00056,0,generic
ALR-0000764,RUSZINKAL AVIATION,ENTITY,,,,,,,,,,,SDN-00057,0,generic
ALR-0000765,TASHOVALAN UNITED,ENTITY,,,,,,,,,,,SDN-00041,0,generic
ALR-0000766,NORSKSEV SHIPPING,ENTITY,,,,,,,,,,,SDN-00096,0,generic
ALR-0000767,LANINVESTDRAV TRADING,ENTITY,,,AE,,,,,,,,SDN-00057,0,discriminator
ALR-0000768,OCEAN TRADING,ENTITY,,,,,,,,,,,SDN-00017,0,type
ALR-0000769,POLSKTASH UNITED,ENTITY,,,,,,,,,,,SDN-00100,0,generic
ALR-0000770,VARKOVVAR GLOBAL,ENTITY,,,,,,,,,,,SDN-00032,0,generic
ALR-0000771,BUROVASEV PEARL,ENTITY,,,,,,,,,,,SDN-00000,0,generic
ALR-0000772,NORZINKRE EXPRESS,ENTITY,,,,,,,,,,,SDN-00111,0,generic
ALR-0000773,LANPROMMOR METALS,ENTITY,,,,,,,,,,,SDN-00010,0,generic
ALR-0000774,DMITRI DANPROMSEV,INDIVIDUAL,,,,,,,,,,,SDN-00073,0,weak
ALR-0000775,QOMIANPOL LLC GROUP,ENTITY,,,,,,,,,,,SDN-00105,0,type
ALR-0000776,BURBANKSHI ORIENT,ENTITY,,,,,,,,,,,SDN-00079,0,generic
ALR-0000777,JOHN POLBANKBUR,INDIVIDUAL,,,,,,,,,,,SDN-00005,0,weak
ALR-0000778,ZARMASHNOR LOGISTICS,ENTITY,,,,,,,,,,,SDN-00033,0,generic
ALR-0000779,RUSPROMKRE NATIONAL,ENTITY,,,CN,,,,,,,,SDN-00118,1,
ALR-0000780,POLDARFER ENERGY,ENTITY,,,DE,,,,,,,,SDN-00053,0,discriminator
ALR-0000781,POLPROMQOM UNITED,ENTITY,,,,,,,,,,,SDN-00100,0,generic
ALR-0000782,VARIANSEV ENERGY,ENTITY,,,,,,,,,,,SDN-00036,0,generic
ALR-0000783,KREGRADKRE UNITED,ENTITY,,,,,,,,,,,SDN-00041,0,generic
ALR-0000784,CHEN VARGAZBUR,INDIVIDUAL,,,,,,,,,,,SDN-00064,0,weak
ALR-0000785,KREDARVAR UNITED,ENTITY,,,,,,,,,,,SDN-00041,0,generic
ALR-0000786,VOLBANKSEV AVIATION,ENTITY,,,,,,,,,,,SDN-00004,0,generic
ALR-0000787,VOLZINVOL NATIONAL,ENTITY,,,,,,,,,,,SDN-00088,0,generic
ALR-0000788,KREIANQOM UNITED,ENTITY,,,,,,,,,,,SDN-00097,0,generic
ALR-0000789,MOREXPORTKRE UNITED,ENTITY,,,,,,,,,,,SDN-00041,0,generic
ALR-0000790,LANTRANSQOM ORIENT,ENTITY,,,,,,,,,,,SDN-00079,0,generic
ALR-0000791,TASHSTROYFER PETROLEUM,ENTITY,,,,,,,,,,,SDN-00080,0,generic
ALR-0000792,LANBANKDRAV NATIONAL,ENTITY,,,,,,,,,,,SDN-00088,0,generic
ALR-0000793,VOLTECHTASH STAR,ENTITY,,,,,,,,,,,SDN-00110,0,generic
ALR-0000794,MOREXPORTSEV LOGISTICS,ENTITY,,,,,,,,,,,SDN-00033,0,generic
ALR-0000795,BURSKQOM ORIENT,ENTITY,,,,,,,,,,,SDN-00114,0,generic
ALR-0000796,DANMASHPOL INVESTMENT,ENTITY,,,,,,,,,,,SDN-00046,0,generic
ALR-0000797,AHMED TENDARPOL,INDIVIDUAL,,,,,,,,,,,SDN-00054,1,
ALR-0000798,QOMDARDAN EXPRESS,ENTITY,,,,,,,,,,,SDN-00111,0,generic
ALR-0000799,GOROVATEN INVESTMENT,ENTITY,,,,,,,,,,,SDN-00093,0,generic
